status,list_date,list_price,price_reduced_amount,year_built,baths_3qtr,sold_date,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,city,county,lat,lon
sold,2023-12-07T16:15:31.000000Z,299000.0,,1909.0,,2023-12-19,,1.0,,4356.0,735.0,1.0,,,1.0,1.0,single_family,Utah,Salt Lake,40.741873,-111.868802
sold,2023-10-03T23:06:07.000000Z,554700.0,44300.0,1960.0,,2023-12-18,,2.0,,7841.0,1750.0,2.0,,,,5.0,multi_family,Utah,Salt Lake,40.697967,-111.871791
sold,2023-10-19T23:56:10.000000Z,1198000.0,152000.0,1997.0,1.0,2023-12-18,,2.0,,10019.0,4244.0,3.0,,4.0,3.0,5.0,single_family,Utah,Salt Lake,40.784347,-111.8552
sold,2023-09-13T21:06:24.000000Z,625000.0,10000.0,1949.0,1.0,2023-12-18,,1.0,,6534.0,2022.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.708227,-111.850885
sold,2023-11-08T20:45:53.000000Z,650000.0,,1907.0,,2023-12-18,,1.0,,4792.0,1347.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.721926,-111.868638
sold,2023-02-17T22:55:49.000000Z,840000.0,45000.0,1976.0,2.0,2023-12-18,,1.0,,,2195.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.773801,-111.89229
sold,2023-11-15T17:15:43.000000Z,365000.0,,2001.0,,2023-12-18,,1.0,,436.0,714.0,1.0,condo,,3.0,1.0,condos,Utah,Salt Lake,40.764186,-111.90148
sold,2023-11-08T21:56:27.000000Z,250000.0,9000.0,1982.0,,2023-12-18,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.73001,-111.883253
sold,2023-07-07T02:16:44.000000Z,2800000.0,,1975.0,1.0,2023-12-18,,2.0,1.0,24829.0,6093.0,4.0,,4.0,2.0,4.0,single_family,Utah,Salt Lake,40.779887,-111.852034
sold,2023-10-19T21:08:10.000000Z,350000.0,,2014.0,,2023-12-18,,1.0,1.0,436.0,1320.0,2.0,townhouse,2.0,3.0,2.0,townhomes,Utah,Salt Lake,40.654212,-112.026327
sold,2023-12-16T19:06:01.000000Z,559900.0,,1974.0,1.0,2024-01-12,,2.0,,7841.0,2430.0,3.0,,2.0,2.0,5.0,single_family,Utah,Salt Lake,40.785453,-111.931882
sold,2023-12-20T01:15:35.000000Z,489900.0,,1988.0,2.0,2024-01-12,,1.0,,6970.0,2830.0,3.0,,2.0,2.0,6.0,single_family,Utah,Salt Lake,40.639056,-111.999023
sold,2023-12-01T04:56:31.000000Z,919000.0,10900.0,1958.0,1.0,2024-01-11,,2.0,,9148.0,2528.0,3.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.677417,-111.805651
sold,2023-10-18T21:18:09.000000Z,698000.0,,1955.0,1.0,2024-01-10,,1.0,,9148.0,2718.0,2.0,,1.0,2.0,4.0,single_family,Utah,Salt Lake,40.685655,-111.808537
sold,2023-09-22T17:05:55.000000Z,699000.0,6000.0,1927.0,1.0,2024-01-08,,1.0,,6534.0,2460.0,2.0,,3.0,2.0,3.0,single_family,Utah,Salt Lake,40.730603,-111.876041
sold,2023-12-08T18:29:47.000000Z,4200000.0,,1980.0,,2024-01-05,,6.0,,24394.0,9687.0,6.0,,2.0,2.0,5.0,single_family,Utah,Salt Lake,40.693856,-111.797637
sold,2023-09-13T02:56:01.000000Z,228000.0,4000.0,1978.0,,2024-01-05,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.698279,-111.879727
sold,2023-11-07T00:55:39.000000Z,527900.0,,1979.0,1.0,2024-01-05,,1.0,,436.0,1748.0,2.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.714668,-111.858249
sold,2023-11-01T23:08:57.000000Z,2500000.0,,1932.0,,2024-01-02,,3.0,,436.0,2657.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.78406,-111.877614
sold,2023-11-18T00:12:28.000000Z,299900.0,,1981.0,,2024-01-02,,1.0,,436.0,891.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.764624,-111.873258
sold,2023-08-09T17:29:27.000000Z,620000.0,,2018.0,,2023-12-29,,2.0,1.0,436.0,1542.0,3.0,townhouse,2.0,2.0,3.0,townhomes,Utah,Salt Lake,40.786015,-111.900961
sold,2023-11-16T15:55:54.000000Z,450000.0,25000.0,1956.0,,2023-12-29,,1.0,1.0,8276.0,1104.0,2.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.626752,-111.843344
sold,2023-12-02T15:15:35.000000Z,599500.0,,1947.0,,2023-12-29,,2.0,,5663.0,1582.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.724295,-111.816976
sold,2023-12-01T18:05:58.000000Z,525000.0,,1955.0,1.0,2023-12-28,,1.0,,10454.0,2214.0,2.0,,,2.0,5.0,single_family,Utah,Salt Lake,40.691002,-111.859404
sold,2023-08-30T17:01:42.000000Z,350000.0,20000.0,1964.0,,2023-12-28,,1.0,,,837.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.765328,-111.855058
sold,2023-12-12T21:26:15.000000Z,599900.0,,1950.0,1.0,2023-12-28,,1.0,,11326.0,1861.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.654507,-111.878558
sold,2023-09-15T22:16:12.000000Z,579900.0,6000.0,1910.0,1.0,2023-12-28,,3.0,,5227.0,2340.0,4.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.733242,-111.870751
sold,2023-09-07T17:46:07.000000Z,517500.0,7500.0,2015.0,1.0,2023-12-28,,1.0,2.0,1307.0,1920.0,4.0,townhouse,2.0,3.0,3.0,townhomes,Utah,Salt Lake,40.679016,-111.892166
sold,2023-11-17T19:35:46.000000Z,415000.0,,1977.0,,2023-12-28,,2.0,,6970.0,1758.0,2.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.658423,-112.012595
sold,2023-08-22T21:06:15.000000Z,839000.0,10000.0,1908.0,,2023-12-27,,2.0,,7405.0,3027.0,2.0,,1.0,,3.0,single_family,Utah,Salt Lake,40.778119,-111.873499
sold,2023-10-26T21:39:49.000000Z,350000.0,5000.0,1988.0,,2023-12-22,,1.0,,436.0,1134.0,1.0,townhouse,1.0,2.0,2.0,townhomes,Utah,Salt Lake,40.690662,-111.853428
sold,2023-09-10T02:36:12.000000Z,115000.0,,1999.0,,2023-12-22,,2.0,,436.0,1400.0,2.0,,,1.0,3.0,mobile,Utah,Salt Lake,40.761452,-111.938499
sold,2023-11-17T16:35:39.000000Z,450000.0,,1959.0,1.0,2023-12-21,,1.0,,7841.0,2358.0,2.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.659063,-111.935398
sold,2023-11-15T20:26:38.000000Z,584900.0,,1926.0,,2023-12-21,,2.0,,3049.0,2184.0,2.0,,,,2.0,multi_family,Utah,Salt Lake,40.745476,-111.864693
sold,2023-10-12T20:26:28.000000Z,1180000.0,70000.0,1921.0,1.0,2023-12-21,,1.0,1.0,6098.0,3009.0,3.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.77346,-111.850127
sold,2023-12-20T18:35:34.000000Z,675000.0,,1951.0,,2023-12-20,,1.0,,18731.0,1386.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.735042,-111.822175
sold,2023-10-28T19:56:09.000000Z,575000.0,,1989.0,1.0,2023-12-20,,1.0,1.0,3485.0,1898.0,3.0,,2.0,3.0,4.0,single_family,Utah,Salt Lake,40.701462,-111.84304
sold,2023-11-16T23:55:46.000000Z,359900.0,,1962.0,1.0,2023-12-20,,1.0,,436.0,1288.0,2.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.691883,-111.868038
sold,2023-12-19T23:59:20.000000Z,1200000.0,,1928.0,,2023-12-19,,1.0,1.0,7841.0,2949.0,2.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.748049,-111.839427
sold,2023-10-18T18:38:25.000000Z,725000.0,25000.0,1948.0,1.0,2023-12-19,,1.0,,10454.0,2204.0,2.0,,,2.0,3.0,single_family,Utah,Salt Lake,40.709264,-111.816007
sold,2023-11-08T22:55:49.000000Z,659900.0,,1951.0,,2023-12-19,,2.0,,6534.0,1680.0,2.0,,2.0,2.0,3.0,single_family,Utah,Salt Lake,40.722157,-111.841495
sold,2023-12-07T16:15:31.000000Z,299000.0,,1909.0,,2023-12-19,,1.0,,4356.0,735.0,1.0,,,1.0,1.0,single_family,Utah,Salt Lake,40.741873,-111.868802
sold,2023-10-03T23:06:07.000000Z,554700.0,44300.0,1960.0,,2023-12-18,,2.0,,7841.0,1750.0,2.0,,,,5.0,multi_family,Utah,Salt Lake,40.697967,-111.871791
sold,2023-10-19T23:56:10.000000Z,1198000.0,152000.0,1997.0,1.0,2023-12-18,,2.0,,10019.0,4244.0,3.0,,4.0,3.0,5.0,single_family,Utah,Salt Lake,40.784347,-111.8552
sold,2023-09-13T21:06:24.000000Z,625000.0,10000.0,1949.0,1.0,2023-12-18,,1.0,,6534.0,2022.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.708227,-111.850885
sold,2023-11-08T20:45:53.000000Z,650000.0,,1907.0,,2023-12-18,,1.0,,4792.0,1347.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.721926,-111.868638
sold,2023-02-17T22:55:49.000000Z,840000.0,45000.0,1976.0,2.0,2023-12-18,,1.0,,,2195.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.773801,-111.89229
sold,2023-11-15T17:15:43.000000Z,365000.0,,2001.0,,2023-12-18,,1.0,,436.0,714.0,1.0,condo,,3.0,1.0,condos,Utah,Salt Lake,40.764186,-111.90148
sold,2023-11-08T21:56:27.000000Z,250000.0,9000.0,1982.0,,2023-12-18,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.73001,-111.883253
sold,2023-07-07T02:16:44.000000Z,2800000.0,,1975.0,1.0,2023-12-18,,2.0,1.0,24829.0,6093.0,4.0,,4.0,2.0,4.0,single_family,Utah,Salt Lake,40.779887,-111.852034
sold,2023-10-19T21:08:10.000000Z,350000.0,,2014.0,,2023-12-18,,1.0,1.0,436.0,1320.0,2.0,townhouse,2.0,3.0,2.0,townhomes,Utah,Salt Lake,40.654212,-112.026327
sold,2023-10-15T00:55:32.000000Z,490000.0,60000.0,1910.0,1.0,2023-12-18,,,,4792.0,1402.0,1.0,,2.0,,4.0,single_family,Utah,Salt Lake,40.732258,-111.864526
sold,2023-12-20T01:15:35.000000Z,489900.0,,1988.0,2.0,2024-01-12,,1.0,,6970.0,2830.0,3.0,,2.0,2.0,6.0,single_family,Utah,Salt Lake,40.639056,-111.999023
sold,2023-12-01T04:56:31.000000Z,919000.0,10900.0,1958.0,1.0,2024-01-11,,2.0,,9148.0,2528.0,3.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.677417,-111.805651
sold,2023-10-18T21:18:09.000000Z,698000.0,,1955.0,1.0,2024-01-10,,1.0,,9148.0,2718.0,2.0,,1.0,2.0,4.0,single_family,Utah,Salt Lake,40.685655,-111.808537
sold,2023-09-22T17:05:55.000000Z,699000.0,6000.0,1927.0,1.0,2024-01-08,,1.0,,6534.0,2460.0,2.0,,3.0,2.0,3.0,single_family,Utah,Salt Lake,40.730603,-111.876041
sold,2023-12-08T18:29:47.000000Z,4200000.0,,1980.0,,2024-01-05,,6.0,,24394.0,9687.0,6.0,,2.0,2.0,5.0,single_family,Utah,Salt Lake,40.693856,-111.797637
sold,2023-09-13T02:56:01.000000Z,228000.0,4000.0,1978.0,,2024-01-05,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.698279,-111.879727
sold,2023-11-07T00:55:39.000000Z,527900.0,,1979.0,1.0,2024-01-05,,1.0,,436.0,1748.0,2.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.714668,-111.858249
sold,2023-11-01T23:08:57.000000Z,2500000.0,,1932.0,,2024-01-02,,3.0,,436.0,2657.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.78406,-111.877614
sold,2023-11-18T00:12:28.000000Z,299900.0,,1981.0,,2024-01-02,,1.0,,436.0,891.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.764624,-111.873258
sold,2023-08-09T17:29:27.000000Z,620000.0,,2018.0,,2023-12-29,,2.0,1.0,436.0,1542.0,3.0,townhouse,2.0,2.0,3.0,townhomes,Utah,Salt Lake,40.786015,-111.900961
sold,2023-11-16T15:55:54.000000Z,450000.0,25000.0,1956.0,,2023-12-29,,1.0,1.0,8276.0,1104.0,2.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.626752,-111.843344
sold,2023-12-02T15:15:35.000000Z,599500.0,,1947.0,,2023-12-29,,2.0,,5663.0,1582.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.724295,-111.816976
sold,2023-12-01T18:05:58.000000Z,525000.0,,1955.0,1.0,2023-12-28,,1.0,,10454.0,2214.0,2.0,,,2.0,5.0,single_family,Utah,Salt Lake,40.691002,-111.859404
sold,2023-08-30T17:01:42.000000Z,350000.0,20000.0,1964.0,,2023-12-28,,1.0,,,837.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.765328,-111.855058
sold,2023-12-12T21:26:15.000000Z,599900.0,,1950.0,1.0,2023-12-28,,1.0,,11326.0,1861.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.654507,-111.878558
sold,2023-09-15T22:16:12.000000Z,579900.0,6000.0,1910.0,1.0,2023-12-28,,3.0,,5227.0,2340.0,4.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.733242,-111.870751
sold,2023-09-07T17:46:07.000000Z,517500.0,7500.0,2015.0,1.0,2023-12-28,,1.0,2.0,1307.0,1920.0,4.0,townhouse,2.0,3.0,3.0,townhomes,Utah,Salt Lake,40.679016,-111.892166
sold,2023-11-17T19:35:46.000000Z,415000.0,,1977.0,,2023-12-28,,2.0,,6970.0,1758.0,2.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.658423,-112.012595
sold,2023-08-22T21:06:15.000000Z,839000.0,10000.0,1908.0,,2023-12-27,,2.0,,7405.0,3027.0,2.0,,1.0,,3.0,single_family,Utah,Salt Lake,40.778119,-111.873499
sold,2023-10-26T21:39:49.000000Z,350000.0,5000.0,1988.0,,2023-12-22,,1.0,,436.0,1134.0,1.0,townhouse,1.0,2.0,2.0,townhomes,Utah,Salt Lake,40.690662,-111.853428
sold,2023-09-10T02:36:12.000000Z,115000.0,,1999.0,,2023-12-22,,2.0,,436.0,1400.0,2.0,,,1.0,3.0,mobile,Utah,Salt Lake,40.761452,-111.938499
sold,2023-11-17T16:35:39.000000Z,450000.0,,1959.0,1.0,2023-12-21,,1.0,,7841.0,2358.0,2.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.659063,-111.935398
sold,2023-11-15T20:26:38.000000Z,584900.0,,1926.0,,2023-12-21,,2.0,,3049.0,2184.0,2.0,,,,2.0,multi_family,Utah,Salt Lake,40.745476,-111.864693
sold,2023-10-12T20:26:28.000000Z,1180000.0,70000.0,1921.0,1.0,2023-12-21,,1.0,1.0,6098.0,3009.0,3.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.77346,-111.850127
sold,2023-12-20T18:35:34.000000Z,675000.0,,1951.0,,2023-12-20,,1.0,,18731.0,1386.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.735042,-111.822175
sold,2023-10-28T19:56:09.000000Z,575000.0,,1989.0,1.0,2023-12-20,,1.0,1.0,3485.0,1898.0,3.0,,2.0,3.0,4.0,single_family,Utah,Salt Lake,40.701462,-111.84304
sold,2023-11-16T23:55:46.000000Z,359900.0,,1962.0,1.0,2023-12-20,,1.0,,436.0,1288.0,2.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.691883,-111.868038
sold,2023-12-19T23:59:20.000000Z,1200000.0,,1928.0,,2023-12-19,,1.0,1.0,7841.0,2949.0,2.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.748049,-111.839427
sold,2023-10-18T18:38:25.000000Z,725000.0,25000.0,1948.0,1.0,2023-12-19,,1.0,,10454.0,2204.0,2.0,,,2.0,3.0,single_family,Utah,Salt Lake,40.709264,-111.816007
sold,2023-11-08T22:55:49.000000Z,659900.0,,1951.0,,2023-12-19,,2.0,,6534.0,1680.0,2.0,,2.0,2.0,3.0,single_family,Utah,Salt Lake,40.722157,-111.841495
sold,2023-12-07T16:15:31.000000Z,299000.0,,1909.0,,2023-12-19,,1.0,,4356.0,735.0,1.0,,,1.0,1.0,single_family,Utah,Salt Lake,40.741873,-111.868802
sold,2023-10-03T23:06:07.000000Z,554700.0,44300.0,1960.0,,2023-12-18,,2.0,,7841.0,1750.0,2.0,,,,5.0,multi_family,Utah,Salt Lake,40.697967,-111.871791
sold,2023-10-19T23:56:10.000000Z,1198000.0,152000.0,1997.0,1.0,2023-12-18,,2.0,,10019.0,4244.0,3.0,,4.0,3.0,5.0,single_family,Utah,Salt Lake,40.784347,-111.8552
sold,2023-09-13T21:06:24.000000Z,625000.0,10000.0,1949.0,1.0,2023-12-18,,1.0,,6534.0,2022.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.708227,-111.850885
sold,2023-11-08T20:45:53.000000Z,650000.0,,1907.0,,2023-12-18,,1.0,,4792.0,1347.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.721926,-111.868638
sold,2023-02-17T22:55:49.000000Z,840000.0,45000.0,1976.0,2.0,2023-12-18,,1.0,,,2195.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.773801,-111.89229
sold,2023-11-15T17:15:43.000000Z,365000.0,,2001.0,,2023-12-18,,1.0,,436.0,714.0,1.0,condo,,3.0,1.0,condos,Utah,Salt Lake,40.764186,-111.90148
sold,2023-11-08T21:56:27.000000Z,250000.0,9000.0,1982.0,,2023-12-18,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.73001,-111.883253
sold,2023-07-07T02:16:44.000000Z,2800000.0,,1975.0,1.0,2023-12-18,,2.0,1.0,24829.0,6093.0,4.0,,4.0,2.0,4.0,single_family,Utah,Salt Lake,40.779887,-111.852034
sold,2023-10-15T00:55:32.000000Z,490000.0,60000.0,1910.0,1.0,2023-12-18,,,,4792.0,1402.0,1.0,,2.0,,4.0,single_family,Utah,Salt Lake,40.732258,-111.864526
sold,2023-10-19T21:08:10.000000Z,350000.0,,2014.0,,2023-12-18,,1.0,1.0,436.0,1320.0,2.0,townhouse,2.0,3.0,2.0,townhomes,Utah,Salt Lake,40.654212,-112.026327
sold,2023-10-11T21:16:02.000000Z,1249000.0,,1940.0,,2023-12-16,,5.0,,3485.0,4272.0,5.0,,,,6.0,multi_family,Utah,Salt Lake,40.774141,-111.871844
sold,2023-12-01T04:56:31.000000Z,919000.0,10900.0,1958.0,1.0,2024-01-11,,2.0,,9148.0,2528.0,3.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.677417,-111.805651
sold,2023-10-18T21:18:09.000000Z,698000.0,,1955.0,1.0,2024-01-10,,1.0,,9148.0,2718.0,2.0,,1.0,2.0,4.0,single_family,Utah,Salt Lake,40.685655,-111.808537
sold,2023-09-22T17:05:55.000000Z,699000.0,6000.0,1927.0,1.0,2024-01-08,,1.0,,6534.0,2460.0,2.0,,3.0,2.0,3.0,single_family,Utah,Salt Lake,40.730603,-111.876041
sold,2023-12-08T18:29:47.000000Z,4200000.0,,1980.0,,2024-01-05,,6.0,,24394.0,9687.0,6.0,,2.0,2.0,5.0,single_family,Utah,Salt Lake,40.693856,-111.797637
sold,2023-09-13T02:56:01.000000Z,228000.0,4000.0,1978.0,,2024-01-05,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.698279,-111.879727
sold,2023-11-07T00:55:39.000000Z,527900.0,,1979.0,1.0,2024-01-05,,1.0,,436.0,1748.0,2.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.714668,-111.858249
sold,2023-11-01T23:08:57.000000Z,2500000.0,,1932.0,,2024-01-02,,3.0,,436.0,2657.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.78406,-111.877614
sold,2023-11-18T00:12:28.000000Z,299900.0,,1981.0,,2024-01-02,,1.0,,436.0,891.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.764624,-111.873258
sold,2023-08-09T17:29:27.000000Z,620000.0,,2018.0,,2023-12-29,,2.0,1.0,436.0,1542.0,3.0,townhouse,2.0,2.0,3.0,townhomes,Utah,Salt Lake,40.786015,-111.900961
sold,2023-11-16T15:55:54.000000Z,450000.0,25000.0,1956.0,,2023-12-29,,1.0,1.0,8276.0,1104.0,2.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.626752,-111.843344
sold,2023-12-02T15:15:35.000000Z,599500.0,,1947.0,,2023-12-29,,2.0,,5663.0,1582.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.724295,-111.816976
sold,2023-12-01T18:05:58.000000Z,525000.0,,1955.0,1.0,2023-12-28,,1.0,,10454.0,2214.0,2.0,,,2.0,5.0,single_family,Utah,Salt Lake,40.691002,-111.859404
sold,2023-08-30T17:01:42.000000Z,350000.0,20000.0,1964.0,,2023-12-28,,1.0,,,837.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.765328,-111.855058
sold,2023-12-12T21:26:15.000000Z,599900.0,,1950.0,1.0,2023-12-28,,1.0,,11326.0,1861.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.654507,-111.878558
sold,2023-09-15T22:16:12.000000Z,579900.0,6000.0,1910.0,1.0,2023-12-28,,3.0,,5227.0,2340.0,4.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.733242,-111.870751
sold,2023-09-07T17:46:07.000000Z,517500.0,7500.0,2015.0,1.0,2023-12-28,,1.0,2.0,1307.0,1920.0,4.0,townhouse,2.0,3.0,3.0,townhomes,Utah,Salt Lake,40.679016,-111.892166
sold,2023-11-17T19:35:46.000000Z,415000.0,,1977.0,,2023-12-28,,2.0,,6970.0,1758.0,2.0,,,2.0,4.0,single_family,Utah,Salt Lake,40.658423,-112.012595
sold,2023-08-22T21:06:15.000000Z,839000.0,10000.0,1908.0,,2023-12-27,,2.0,,7405.0,3027.0,2.0,,1.0,,3.0,single_family,Utah,Salt Lake,40.778119,-111.873499
sold,2023-10-26T21:39:49.000000Z,350000.0,5000.0,1988.0,,2023-12-22,,1.0,,436.0,1134.0,1.0,townhouse,1.0,2.0,2.0,townhomes,Utah,Salt Lake,40.690662,-111.853428
sold,2023-09-10T02:36:12.000000Z,115000.0,,1999.0,,2023-12-22,,2.0,,436.0,1400.0,2.0,,,1.0,3.0,mobile,Utah,Salt Lake,40.761452,-111.938499
sold,2023-11-17T16:35:39.000000Z,450000.0,,1959.0,1.0,2023-12-21,,1.0,,7841.0,2358.0,2.0,,2.0,2.0,4.0,single_family,Utah,Salt Lake,40.659063,-111.935398
sold,2023-11-15T20:26:38.000000Z,584900.0,,1926.0,,2023-12-21,,2.0,,3049.0,2184.0,2.0,,,,2.0,multi_family,Utah,Salt Lake,40.745476,-111.864693
sold,2023-10-12T20:26:28.000000Z,1180000.0,70000.0,1921.0,1.0,2023-12-21,,1.0,1.0,6098.0,3009.0,3.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.77346,-111.850127
sold,2023-12-20T18:35:34.000000Z,675000.0,,1951.0,,2023-12-20,,1.0,,18731.0,1386.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.735042,-111.822175
sold,2023-10-28T19:56:09.000000Z,575000.0,,1989.0,1.0,2023-12-20,,1.0,1.0,3485.0,1898.0,3.0,,2.0,3.0,4.0,single_family,Utah,Salt Lake,40.701462,-111.84304
sold,2023-11-16T23:55:46.000000Z,359900.0,,1962.0,1.0,2023-12-20,,1.0,,436.0,1288.0,2.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.691883,-111.868038
sold,2023-12-19T23:59:20.000000Z,1200000.0,,1928.0,,2023-12-19,,1.0,1.0,7841.0,2949.0,2.0,,2.0,3.0,5.0,single_family,Utah,Salt Lake,40.748049,-111.839427
sold,2023-10-18T18:38:25.000000Z,725000.0,25000.0,1948.0,1.0,2023-12-19,,1.0,,10454.0,2204.0,2.0,,,2.0,3.0,single_family,Utah,Salt Lake,40.709264,-111.816007
sold,2023-11-08T22:55:49.000000Z,659900.0,,1951.0,,2023-12-19,,2.0,,6534.0,1680.0,2.0,,2.0,2.0,3.0,single_family,Utah,Salt Lake,40.722157,-111.841495
sold,2023-12-07T16:15:31.000000Z,299000.0,,1909.0,,2023-12-19,,1.0,,4356.0,735.0,1.0,,,1.0,1.0,single_family,Utah,Salt Lake,40.741873,-111.868802
sold,2023-10-03T23:06:07.000000Z,554700.0,44300.0,1960.0,,2023-12-18,,2.0,,7841.0,1750.0,2.0,,,,5.0,multi_family,Utah,Salt Lake,40.697967,-111.871791
sold,2023-10-19T23:56:10.000000Z,1198000.0,152000.0,1997.0,1.0,2023-12-18,,2.0,,10019.0,4244.0,3.0,,4.0,3.0,5.0,single_family,Utah,Salt Lake,40.784347,-111.8552
sold,2023-09-13T21:06:24.000000Z,625000.0,10000.0,1949.0,1.0,2023-12-18,,1.0,,6534.0,2022.0,2.0,,1.0,2.0,3.0,single_family,Utah,Salt Lake,40.708227,-111.850885
sold,2023-11-08T20:45:53.000000Z,650000.0,,1907.0,,2023-12-18,,1.0,,4792.0,1347.0,1.0,,,1.0,3.0,single_family,Utah,Salt Lake,40.721926,-111.868638
sold,2023-02-17T22:55:49.000000Z,840000.0,45000.0,1976.0,2.0,2023-12-18,,1.0,,,2195.0,3.0,condo,2.0,1.0,2.0,condos,Utah,Salt Lake,40.773801,-111.89229
sold,2023-11-15T17:15:43.000000Z,365000.0,,2001.0,,2023-12-18,,1.0,,436.0,714.0,1.0,condo,,3.0,1.0,condos,Utah,Salt Lake,40.764186,-111.90148
sold,2023-11-08T21:56:27.000000Z,250000.0,9000.0,1982.0,,2023-12-18,,1.0,,436.0,850.0,1.0,condo,,1.0,2.0,condos,Utah,Salt Lake,40.73001,-111.883253
sold,2023-07-07T02:16:44.000000Z,2800000.0,,1975.0,1.0,2023-12-18,,2.0,1.0,24829.0,6093.0,4.0,,4.0,2.0,4.0,single_family,Utah,Salt Lake,40.779887,-111.852034
sold,2023-10-19T21:08:10.000000Z,350000.0,,2014.0,,2023-12-18,,1.0,1.0,436.0,1320.0,2.0,townhouse,2.0,3.0,2.0,townhomes,Utah,Salt Lake,40.654212,-112.026327
sold,2023-10-15T00:55:32.000000Z,490000.0,60000.0,1910.0,1.0,2023-12-18,,,,4792.0,1402.0,1.0,,2.0,,4.0,single_family,Utah,Salt Lake,40.732258,-111.864526
sold,2023-10-11T21:16:02.000000Z,1249000.0,,1940.0,,2023-12-16,,5.0,,3485.0,4272.0,5.0,,,,6.0,multi_family,Utah,Salt Lake,40.774141,-111.871844
sold,2023-10-15T15:46:03.000000Z,589900.0,10000.0,1915.0,2.0,2023-12-16,,1.0,,4792.0,2030.0,3.0,,2.0,2.0,3.0,single_family,Utah,Salt Lake,40.733776,-111.88126
sold,2023-11-04T19:48:34.000000Z,324990.0,25000.0,2020.0,,2024-01-16,335000.0,2.0,1.0,4792.0,1568.0,3.0,,,2.0,3.0,single_family,Virginia,Richmond City,37.589708,-77.440403
